CustomerID,Name,Age,Age Group ,Gender,City,Marital_Status,Occupation,ProductID,ProductCategory,QuantityPurchased,PurchaseDate,TotalAmountSpent,Status,unnamed1
18127,Muhammad,32,26-35,Male,Hyderabad,0,Healthcare,996,Clothing,10,1/29/2024,785.55,,
36184,Aisha,26,26-35,Female,Mardan,1,Construction,76061,Books,7,6/3/2024,266.81,,
22326,Fatima,33,26-35,Female,Rawalpindi,0,IT Sector,26390,Clothing,1,2/12/2024,704.06,,
29739,Muhammad,25,18-25,Male,Hyderabad,1,IT Sector,49006,Clothing,10,2/16/2024,785.73,,
10641,Fatima,39,36-45,Female,Quetta,1,Lawyer,20230,Clothing,6,2/27/2024,534.42,,
79180,Sarah,48,46-50,Female,Sukkur,0,Media,56907,Electronics,10,11/8/2023,145.79,,
48635,Hussain,20,18-25,Male,Hyderabad,0,Banking,3065,Books,9,4/29/2024,804.52,,
87003,Sarah,34,26-35,Female,Rahim Yar Khan,1,IT Sector,36821,Clothing,7,2/14/2024,910.93,,
69213,Maryam,43,36-45,Female,Lahore,1,IT Sector,26974,Food,2,1/23/2024,621.65,,
11519,Hassan,27,26-35,Male,Sargodha,0,Retail,36125,Food,7,7/11/2024,217.22,,
12206,Zainab,35,26-35,Female,Mardan,1,Govt,3050,Clothing,7,11/14/2023,251.92,,
47272,Hassan,47,46-50,Male,Islamabad,0,IT Sector,61626,Toys,4,6/24/2024,901.29,,
81751,Fatima,22,18-25,Female,Mardan,0,Lawyer,66546,Clothing,2,1/29/2024,295.46,,
95228,Ibrahim,25,18-25,Male,Sheikhupura,0,Retail,82044,Clothing,6,3/11/2024,83.18,,
92446,Hassan,22,18-25,Male,Gujranwala,1,Banking,89493,Electronics,9,5/6/2024,125.1,,
78773,Ali,44,36-45,Male,Sukkur,1,Banking,3898,Toys,6,4/5/2024,584.77,,
17962,Hassan,49,46-50,Male,Faisalabad,1,IT Sector,7014,Food,4,1/27/2024,381.21,,
35931,Ibrahim,20,18-25,Male,Lahore,1,IT Sector,91644,Food,7,1/10/2024,415.4,,
40305,Ibrahim,49,46-50,Male,Sukkur,0,Healthcare,85052,Toys,9,4/5/2024,36.86,,
65576,Hassan,52,51-55,Male,Karachi,0,Lawyer,28917,Toys,6,5/24/2024,850.76,,
37335,Zainab,54,51-55,Female,Sargodha,0,Healthcare,97252,Books,6,9/28/2023,282.73,,
42530,Fatima,31,26-35,Female,Quetta,0,Automobile,31825,Clothing,4,9/20/2023,76.65,,
84611,Sana,32,26-35,Female,Sheikhupura,0,Banking,47842,Electronics,3,3/26/2024,71,,
19716,Yasir,29,26-35,Male,Mardan,1,Aviation,74059,Toys,3,9/19/2023,902.51,,
67926,Zainab,38,36-45,Female,Sialkot,0,Food Processing,42534,Books,7,10/10/2023,793.78,,
42167,Ali,34,26-35,Male,Sialkot,1,Healthcare,63653,Books,5,10/8/2023,876.78,,
76860,Zainab,19,18-25,Female,Mardan,0,Media,31585,Books,10,4/23/2024,626.82,,
42410,Saad,55,51-55,Male,Lahore,0,Banking,90337,Electronics,9,1/16/2024,743.08,,
29219,Ayesha,29,26-35,Female,Sukkur,1,Automobile,1639,Clothing,5,11/13/2023,20.35,,
29697,Ayesha,21,18-25,Female,Quetta,0,Chemical,71607,Books,7,4/30/2024,688.43,,
39497,Amna,25,18-25,Female,Rawalpindi,1,Textile,61385,Toys,10,7/9/2024,482.57,,
8024,Sarah,15,0-17,Female,Abbottabad,0,Aviation,63279,Toys,4,8/7/2023,737.38,,
42877,Usman,41,36-45,Male,Abbottabad,1,IT Sector,23014,Toys,10,11/19/2023,752.76,,
61073,Ayesha,34,26-35,Female,Quetta,1,Aviation,88315,Books,1,2/3/2024,606.79,,
42782,Fatima,27,26-35,Female,Peshawar,0,IT Sector,31504,Books,9,5/6/2024,924.74,,
53548,Ahmed,41,36-45,Male,Multan,0,IT Sector,26693,Clothing,10,2/26/2024,949.94,,
70277,Maryam,29,26-35,Female,Sukkur,1,Healthcare,32803,Books,5,11/24/2023,679.76,,
31444,Ahmed,40,36-45,Male,Abbottabad,0,Healthcare,50213,Electronics,7,8/20/2023,373.36,,
20515,Saad,47,46-50,Male,Multan,0,Aviation,64268,Books,6,4/4/2024,847.04,,
2339,Muhammad,46,46-50,Male,Rawalpindi,0,Banking,36724,Clothing,9,7/26/2024,124.69,,
92238,Aisha,20,18-25,Female,Sukkur,0,Aviation,62130,Toys,4,9/30/2023,740.08,,
65449,Fatima,39,36-45,Female,Rawalpindi,0,Construction,3855,Books,1,6/1/2024,317.32,,
4044,Ibrahim,43,36-45,Male,Quetta,0,Govt,82064,Food,6,8/27/2023,832.86,,
41345,Sana,34,26-35,Female,Bahawalpur,1,Aviation,16101,Electronics,7,11/11/2023,450.26,,
72142,Usman,37,36-45,Male,Bahawalpur,1,Banking,18696,Food,1,9/11/2023,251.74,,
7779,Muhammad,28,26-35,Male,Karachi,0,Banking,4150,Food,9,6/24/2024,781.23,,
27048,Usman,32,26-35,Male,Karachi,1,Healthcare,16449,Toys,10,6/21/2024,844.62,,
74013,Muhammad,37,36-45,Male,Karachi,0,Automobile,99185,Electronics,6,9/8/2023,956.84,,
5001,Saad,39,36-45,Male,Rawalpindi,1,IT Sector,63165,Electronics,8,6/15/2024,387.94,,
89920,Hassan,47,46-50,Male,Rahim Yar Khan,0,Media,28415,Food,5,3/4/2024,349.16,,
14160,Aisha,27,26-35,Female,Lahore,0,Healthcare,10442,Electronics,7,3/23/2024,201.83,,
40421,Maryam,45,36-45,Female,Peshawar,1,Healthcare,84687,Books,10,2/7/2024,783.9,,
29450,Zainab,27,26-35,Female,Rahim Yar Khan,0,Lawyer,29491,Food,9,10/26/2023,276.04,,
92248,Maryam,73,55+,Female,Lahore,0,Food Processing,7090,Toys,9,11/8/2023,744.36,,
16469,Muhammad,21,18-25,Male,Lahore,0,Hospitality,78638,Books,9,8/11/2023,975.43,,
23642,Hassan,27,26-35,Male,Islamabad,1,Hospitality,54049,Food,8,4/10/2024,531.53,,
55724,Ibrahim,29,26-35,Male,Sargodha,0,Hospitality,64050,Toys,5,5/28/2024,265,,
9862,Ahmed,21,18-25,Male,Rawalpindi,0,Healthcare,66305,Electronics,5,12/30/2023,694.14,,
15977,Noor,42,36-45,Female,Mardan,1,Banking,69227,Books,4,12/7/2023,57.86,,
6731,Yasir,37,36-45,Male,Gujranwala,1,Chemical,33516,Toys,4,1/4/2024,177.12,,
91053,Zainab,26,26-35,Female,Gujranwala,0,Hospitality,55857,Clothing,1,7/7/2024,918.85,,
74177,Ayesha,32,26-35,Female,Karachi,1,Banking,14266,Clothing,3,3/13/2024,621.15,,
48996,Omar,18,18-25,Male,Quetta,0,Healthcare,60045,Books,2,3/5/2024,105.68,,
94816,Omar,22,18-25,Male,Peshawar,0,Aviation,72864,Food,2,7/15/2024,978.26,,
35626,Saad,42,36-45,Male,Gujranwala,1,Healthcare,80704,Food,8,12/18/2023,977.99,,
77966,Muhammad,26,26-35,Male,Faisalabad,0,Healthcare,61404,Clothing,9,12/29/2023,272.8,,
90198,Hassan,45,36-45,Male,Hyderabad,0,Aviation,79304,Clothing,2,1/26/2024,630.53,,
78308,Saad,46,46-50,Male,Quetta,1,Lawyer,20748,Books,2,4/11/2024,429.33,,
79713,Aisha,28,26-35,Female,Multan,0,Healthcare,76482,Food,9,9/28/2023,204.27,,
99838,Ahmed,31,26-35,Male,Bahawalpur,0,IT Sector,40897,Books,2,8/8/2023,209.38,,
86175,Ahmed,40,36-45,Male,Gujranwala,1,Automobile,93562,Toys,6,8/10/2023,320.78,,
93743,Hassan,34,26-35,Male,Rawalpindi,1,IT Sector,90081,Books,6,12/28/2023,508.87,,
35406,Sarah,31,26-35,Female,Bahawalpur,1,Retail,43878,Electronics,3,6/6/2024,240.19,,
65213,Fatima,30,26-35,Female,Peshawar,1,Textile,41869,Toys,6,8/25/2023,57.6,,
75604,Fatima,30,26-35,Female,Sargodha,0,Aviation,31073,Toys,3,2/3/2024,29.35,,
38556,Hussain,16,0-17,Male,Sheikhupura,0,IT Sector,82368,Toys,8,8/13/2023,659.44,,
1087,Noor,32,26-35,Female,Quetta,0,Govt,98895,Clothing,2,9/24/2023,221.91,,
58029,Ibrahim,25,18-25,Male,Rawalpindi,0,Banking,26308,Toys,7,12/4/2023,789.79,,
8432,Yasir,50,46-50,Male,Peshawar,1,Govt,39670,Toys,9,7/2/2024,389.26,,
7318,Ahmed,15,0-17,Male,Sukkur,1,Healthcare,34885,Books,4,12/4/2023,740.49,,
55300,Omar,45,36-45,Male,Sheikhupura,1,IT Sector,98231,Electronics,9,6/7/2024,390.59,,
15150,Fatima,50,46-50,Female,Quetta,1,Construction,78685,Electronics,4,9/30/2023,475.66,,
32738,Hussain,50,46-50,Male,Islamabad,1,Construction,74277,Clothing,8,9/30/2023,507.87,,
39358,Noor,33,26-35,Female,Abbottabad,0,Aviation,50150,Books,10,1/4/2024,519.08,,
24127,Sana,32,26-35,Female,Sukkur,1,IT Sector,70786,Electronics,7,1/2/2024,235.27,,
81568,Khadija,36,36-45,Female,Rawalpindi,1,Aviation,49681,Electronics,4,11/1/2023,386.79,,
96475,Ahmed,35,26-35,Male,Abbottabad,1,Govt,42862,Food,1,2/21/2024,12.18,,
10810,Aisha,44,36-45,Female,Faisalabad,1,IT Sector,11479,Food,9,11/26/2023,260.96,,
23949,Sarah,58,55+,Female,Rawalpindi,1,Agriculture,27802,Toys,6,12/2/2023,165.25,,
90497,Aisha,41,36-45,Female,Mardan,0,Govt,51340,Books,4,1/15/2024,962.67,,
29629,Usman,38,36-45,Male,Quetta,1,Banking,91498,Electronics,5,12/28/2023,745.22,,
24580,Sana,12,0-17,Female,Multan,0,IT Sector,67928,Food,10,2/10/2024,233.92,,
22756,Maryam,22,18-25,Female,Sukkur,0,Healthcare,3535,Books,10,7/19/2024,23.48,,
15525,Amna,19,18-25,Female,Karachi,1,Healthcare,55295,Food,3,8/6/2023,466.44,,
31946,Aisha,35,26-35,Female,Abbottabad,1,Textile,15672,Books,5,11/19/2023,490.44,,
52051,Ayesha,35,26-35,Female,Sargodha,0,Textile,83580,Books,10,6/19/2024,254.1,,
49087,Sana,29,26-35,Female,Hyderabad,0,Automobile,65289,Electronics,10,4/30/2024,877.17,,
5432,Ali,47,46-50,Male,Sialkot,1,Retail,73952,Books,5,9/29/2023,598.55,,
26157,Omar,47,46-50,Male,Karachi,0,Retail,15746,Clothing,3,5/30/2024,762.86,,
52859,Muhammad,45,36-45,Male,Sialkot,0,Textile,44411,Electronics,9,5/22/2024,551.64,,
38788,Khadija,37,36-45,Female,Gujranwala,0,Healthcare,62411,Clothing,4,6/24/2024,271.46,,
59687,Zainab,43,36-45,Female,Islamabad,0,Construction,86849,Toys,4,3/14/2024,755.51,,
6106,Ali,28,26-35,Male,Sargodha,0,Hospitality,7785,Books,6,3/23/2024,781.53,,
33833,Yasir,39,36-45,Male,Sheikhupura,1,Chemical,95732,Food,2,1/23/2024,339.23,,
58202,Fatima,36,36-45,Female,Hyderabad,0,Food Processing,73773,Books,5,10/22/2023,639.16,,
88468,Sana,55,51-55,Female,Bahawalpur,0,IT Sector,73276,Food,10,4/10/2024,622.01,,
61662,Rehan,41,36-45,Male,Rahim Yar Khan,0,Media,5676,Toys,9,11/1/2023,62.14,,
48151,Aisha,29,26-35,Female,Islamabad,1,Healthcare,25738,Toys,3,12/14/2023,833.03,,
8789,Hussain,50,46-50,Male,Abbottabad,0,Hospitality,63539,Clothing,2,9/26/2023,335.21,,
96608,Usman,51,51-55,Male,Sheikhupura,1,Healthcare,49660,Books,2,11/10/2023,218.75,,
99098,Usman,51,51-55,Male,Rahim Yar Khan,0,Banking,93133,Books,9,2/24/2024,357.64,,
6624,Usman,27,26-35,Male,Sargodha,0,Aviation,3521,Toys,5,8/12/2023,123.92,,
46277,Rehan,26,26-35,Male,Hyderabad,1,Lawyer,92679,Clothing,7,11/18/2023,442.58,,
67547,Hassan,34,26-35,Male,Mardan,0,IT Sector,19155,Electronics,3,5/28/2024,747.7,,
65551,Sana,42,36-45,Female,Quetta,1,Govt,31090,Toys,1,4/18/2024,406.41,,
72408,Rehan,39,36-45,Male,Sargodha,0,Banking,43948,Clothing,3,5/14/2024,478.74,,
5845,Omar,39,36-45,Male,Bahawalpur,0,Banking,90072,Toys,5,2/24/2024,233.72,,
53221,Khadija,56,55+,Female,Gujranwala,1,Construction,90530,Clothing,10,1/4/2024,485.21,,
52968,Hassan,22,18-25,Male,Bahawalpur,0,IT Sector,36906,Clothing,10,3/23/2024,403.07,,
4921,Hussain,31,26-35,Male,Faisalabad,1,Govt,50416,Food,8,8/16/2023,242.15,,
24774,Sarah,43,36-45,Female,Peshawar,1,Automobile,85700,Electronics,1,7/3/2024,204.7,,
71583,Rehan,12,0-17,Male,Faisalabad,1,Healthcare,91249,Toys,6,3/3/2024,763.57,,
81726,Fatima,29,26-35,Female,Lahore,1,Chemical,10226,Food,6,11/17/2023,379.44,,
33316,Khadija,46,46-50,Female,Peshawar,1,Media,83894,Books,3,8/1/2024,576.35,,
28780,Omar,16,0-17,Male,Faisalabad,0,Healthcare,44740,Electronics,4,7/13/2024,867.93,,
37461,Ahmed,44,36-45,Male,Peshawar,0,Hospitality,69299,Toys,5,10/3/2023,586.58,,
53249,Hussain,16,0-17,Male,Abbottabad,0,Food Processing,27771,Toys,3,4/11/2024,974.81,,
42706,Ali,22,18-25,Male,Rawalpindi,0,Hospitality,48028,Food,7,8/23/2023,666.35,,
89686,Yasir,42,36-45,Male,Abbottabad,0,Lawyer,74282,Toys,1,6/13/2024,799.51,,
69655,Khadija,87,55+,Female,Bahawalpur,0,IT Sector,45520,Food,1,6/9/2024,734.74,,
50694,Saad,30,26-35,Male,Multan,0,Healthcare,29566,Food,2,12/7/2023,823.99,,
48535,Zainab,27,26-35,Female,Sargodha,1,Construction,60295,Food,6,2/21/2024,787.28,,
32684,Ayesha,32,26-35,Female,Sialkot,1,Aviation,56056,Books,3,8/1/2024,508.62,,
10242,Saad,32,26-35,Male,Gujranwala,1,Retail,96064,Books,3,10/7/2023,507.26,,
21254,Sarah,27,26-35,Female,Sheikhupura,1,IT Sector,36822,Food,10,3/31/2024,641.61,,
91168,Hussain,27,26-35,Male,Karachi,1,IT Sector,82910,Books,5,5/17/2024,629.7,,
37229,Omar,31,26-35,Male,Multan,0,Media,56545,Electronics,9,10/25/2023,53.08,,
17323,Ibrahim,28,26-35,Male,Faisalabad,0,Construction,10069,Toys,6,4/25/2024,756.24,,
6183,Maryam,19,18-25,Female,Islamabad,0,Banking,10084,Toys,4,8/18/2023,871.53,,
20003,Yasir,27,26-35,Male,Sialkot,0,Construction,85262,Books,3,9/29/2023,650.32,,
9736,Maryam,75,55+,Female,Islamabad,1,Banking,12564,Clothing,7,7/8/2024,885.06,,
67237,Noor,30,26-35,Female,Sialkot,0,Banking,89179,Electronics,8,7/11/2024,742.6,,
44764,Sarah,32,26-35,Female,Karachi,0,Healthcare,51134,Electronics,6,1/21/2024,142.65,,
78844,Muhammad,22,18-25,Male,Quetta,0,Govt,62530,Clothing,6,10/25/2023,175.58,,
68203,Sarah,28,26-35,Female,Lahore,0,Healthcare,48479,Books,9,3/5/2024,756.22,,
72950,Omar,28,26-35,Male,Gujranwala,1,Chemical,46184,Toys,6,8/25/2023,156.78,,
13680,Rehan,48,46-50,Male,Islamabad,0,Hospitality,34737,Clothing,8,7/15/2024,576.48,,
14429,Fatima,61,55+,Female,Bahawalpur,0,Construction,89001,Electronics,6,9/3/2023,238.52,,
10590,Omar,13,0-17,Male,Abbottabad,0,IT Sector,23517,Clothing,1,9/21/2023,945.55,,
24400,Khadija,54,51-55,Female,Quetta,0,Healthcare,36825,Food,10,2/27/2024,621.09,,
82136,Rehan,63,55+,Male,Faisalabad,0,Lawyer,62506,Food,6,11/17/2023,602.86,,
4532,Hussain,43,36-45,Male,Islamabad,1,Automobile,60501,Clothing,7,1/10/2024,787.79,,
65275,Sana,75,55+,Female,Lahore,0,IT Sector,89301,Toys,3,3/8/2024,420.76,,
55739,Noor,26,26-35,Female,Gujranwala,0,IT Sector,81121,Food,1,5/1/2024,57.31,,
29613,Sana,92,55+,Female,Faisalabad,1,Healthcare,6177,Food,4,10/14/2023,167.86,,
45011,Sana,26,26-35,Female,Quetta,1,Hospitality,35364,Clothing,1,4/21/2024,924.21,,
26235,Usman,28,26-35,Male,Abbottabad,1,Textile,75938,Toys,5,8/19/2023,522.22,,
66132,Muhammad,83,55+,Male,Rahim Yar Khan,0,IT Sector,34326,Food,5,9/25/2023,655.51,,
58430,Ali,83,55+,Male,Abbottabad,0,IT Sector,59742,Books,4,7/16/2024,683.99,,
14886,Rehan,39,36-45,Male,Sheikhupura,0,IT Sector,61555,Toys,1,9/7/2023,431.18,,
58906,Usman,53,51-55,Male,Islamabad,1,Aviation,5118,Food,9,1/25/2024,271.03,,
38130,Rehan,65,55+,Male,Gujranwala,1,Aviation,27115,Food,9,4/3/2024,77.48,,
36885,Saad,27,26-35,Male,Gujranwala,1,Aviation,50951,Food,10,2/6/2024,521.12,,
63857,Saad,78,55+,Male,Sargodha,0,Hospitality,70947,Toys,3,3/29/2024,736.62,,
70282,Maryam,51,51-55,Female,Karachi,0,Aviation,22539,Clothing,8,5/20/2024,65.87,,
76877,Ayesha,27,26-35,Female,Sialkot,0,Hospitality,52522,Food,7,1/11/2024,887.17,,
58882,Usman,32,26-35,Male,Lahore,0,Banking,53287,Books,2,5/28/2024,666.41,,
82256,Ibrahim,34,26-35,Male,Rawalpindi,1,Hospitality,7279,Toys,3,12/29/2023,599.45,,
51753,Usman,20,18-25,Male,Faisalabad,0,IT Sector,40743,Clothing,3,12/11/2023,755.93,,
7257,Fatima,26,26-35,Female,Rahim Yar Khan,1,Hospitality,67605,Electronics,4,9/2/2023,232.65,,
34992,Zainab,33,26-35,Female,Sargodha,0,IT Sector,83546,Toys,6,1/23/2024,731.4,,
88202,Noor,55,51-55,Female,Islamabad,0,Banking,4662,Books,1,7/11/2024,36.39,,
46136,Ali,24,18-25,Male,Faisalabad,0,Aviation,7965,Electronics,9,12/11/2023,633.8,,
12400,Hussain,44,36-45,Male,Lahore,1,Aviation,91136,Toys,4,1/31/2024,807.99,,
92978,Zainab,23,18-25,Female,Lahore,0,Construction,43432,Books,9,9/12/2023,858.56,,
74140,Zainab,32,26-35,Female,Lahore,1,Hospitality,93581,Food,4,6/29/2024,737.6,,
30131,Ayesha,28,26-35,Female,Quetta,0,Banking,54480,Electronics,4,1/18/2024,342.53,,
44848,Yasir,29,26-35,Male,Rawalpindi,1,Healthcare,91805,Toys,2,10/30/2023,266.98,,
25162,Omar,42,36-45,Male,Rawalpindi,0,Automobile,57836,Books,5,4/15/2024,863.12,,
7385,Rehan,46,46-50,Male,Lahore,1,Agriculture,44888,Clothing,1,4/10/2024,392.25,,
29159,Ahmed,30,26-35,Male,Islamabad,0,Aviation,91240,Books,5,11/30/2023,766.26,,
28821,Hassan,47,46-50,Male,Sialkot,0,Banking,43488,Books,7,7/8/2024,428.68,,
72178,Omar,30,26-35,Male,Hyderabad,0,Healthcare,23566,Food,4,11/12/2023,208.76,,
29771,Fatima,27,26-35,Female,Sheikhupura,1,Chemical,2575,Food,9,6/28/2024,219.04,,
11274,Sarah,44,36-45,Female,Abbottabad,0,Healthcare,61830,Books,6,9/19/2023,893.04,,
53327,Muhammad,46,46-50,Male,Peshawar,0,Aviation,27356,Clothing,8,1/18/2024,922.69,,
2409,Saad,30,26-35,Male,Gujranwala,0,IT Sector,42550,Clothing,2,7/23/2024,692.3,,
33691,Khadija,48,46-50,Female,Lahore,0,Hospitality,74446,Clothing,10,3/8/2024,249.67,,
89476,Muhammad,28,26-35,Male,Sargodha,0,Aviation,30015,Food,5,1/15/2024,33.31,,
61043,Usman,27,26-35,Male,Faisalabad,0,Chemical,18645,Clothing,5,11/23/2023,558.13,,
75853,Fatima,44,36-45,Female,Hyderabad,0,Govt,97882,Electronics,4,7/19/2024,627.66,,
15080,Noor,47,46-50,Female,Rawalpindi,0,IT Sector,8389,Books,8,3/4/2024,743.65,,
70828,Amna,30,26-35,Female,Karachi,0,IT Sector,11611,Clothing,9,10/20/2023,524.31,,
91113,Maryam,50,46-50,Female,Rahim Yar Khan,0,Aviation,52226,Food,9,6/18/2024,212.99,,
74264,Sarah,30,26-35,Female,Rahim Yar Khan,0,IT Sector,18723,Toys,9,11/27/2023,658.76,,
57200,Maryam,29,26-35,Female,Quetta,0,Media,74578,Toys,4,4/17/2024,377.48,,
4121,Ibrahim,55,51-55,Male,Sukkur,1,Food Processing,90569,Toys,3,6/15/2024,346.24,,
45156,Khadija,27,26-35,Female,Faisalabad,1,Automobile,26430,Toys,5,10/19/2023,901.12,,
34427,Ibrahim,32,26-35,Male,Sargodha,1,Hospitality,16454,Clothing,5,12/8/2023,642.71,,
13893,Maryam,34,26-35,Female,Hyderabad,0,Hospitality,96974,Books,7,12/4/2023,855.91,,
27860,Khadija,32,26-35,Female,Karachi,0,Automobile,67750,Books,2,3/9/2024,49.05,,
27851,Khadija,38,36-45,Female,Faisalabad,0,Healthcare,58825,Electronics,9,3/30/2024,894.19,,
84181,Usman,55,51-55,Male,Karachi,0,Media,41728,Clothing,7,2/14/2024,586.75,,
20749,Rehan,25,18-25,Male,Gujranwala,0,Automobile,61972,Clothing,3,1/20/2024,763.02,,
13693,Muhammad,21,18-25,Male,Peshawar,0,Aviation,10985,Books,1,2/9/2024,626.56,,
85927,Sana,45,36-45,Female,Sialkot,1,Textile,65527,Food,4,11/23/2023,87.47,,
65392,Ahmed,30,26-35,Male,Mardan,1,Aviation,12658,Food,5,9/2/2023,794.02,,
80456,Ibrahim,51,51-55,Male,Rawalpindi,1,Aviation,36991,Electronics,2,12/29/2023,997.63,,
1659,Ibrahim,46,46-50,Male,Gujranwala,0,Aviation,43989,Electronics,9,7/23/2024,313.6,,
34594,Ayesha,40,36-45,Female,Bahawalpur,0,IT Sector,51663,Electronics,3,2/22/2024,115.77,,
56386,Aisha,45,36-45,Female,Rahim Yar Khan,1,Chemical,1401,Toys,5,12/15/2023,816.36,,
10555,Omar,32,26-35,Male,Peshawar,0,Aviation,10165,Toys,2,5/26/2024,114.64,,
63823,Aisha,33,26-35,Female,Faisalabad,0,Banking,67157,Electronics,6,3/7/2024,625.55,,
54660,Ali,35,26-35,Male,Islamabad,1,IT Sector,2975,Electronics,6,3/20/2024,157.61,,
39236,Ibrahim,49,46-50,Male,Multan,0,Healthcare,91592,Food,1,6/11/2024,385.08,,
24009,Muhammad,53,51-55,Male,Peshawar,0,Lawyer,97829,Electronics,7,9/15/2023,450.57,,
73685,Noor,31,26-35,Female,Quetta,1,IT Sector,81608,Clothing,1,9/25/2023,132.52,,
14712,Ayesha,47,46-50,Female,Sukkur,0,Construction,65561,Books,5,3/2/2024,72.72,,
77835,Omar,42,36-45,Male,Abbottabad,1,Healthcare,74161,Electronics,2,7/27/2024,229.09,,
49170,Ibrahim,51,51-55,Male,Rawalpindi,1,Banking,25495,Books,4,7/2/2024,627.91,,
88708,Hussain,40,36-45,Male,Rahim Yar Khan,0,Aviation,57117,Books,10,4/23/2024,98.75,,
18438,Sana,19,18-25,Female,Sukkur,0,Automobile,50925,Electronics,8,1/25/2024,548.13,,
51518,Khadija,40,36-45,Female,Mardan,0,Aviation,87056,Clothing,3,4/30/2024,284.87,,
43569,Ibrahim,51,51-55,Male,Peshawar,1,Banking,38837,Toys,3,6/13/2024,928.12,,
50514,Aisha,32,26-35,Female,Islamabad,0,Healthcare,68259,Electronics,3,1/5/2024,265.8,,
42460,Khadija,25,18-25,Female,Hyderabad,0,Healthcare,11089,Books,6,12/17/2023,543.13,,
54845,Usman,36,36-45,Male,Karachi,0,Banking,88278,Clothing,6,10/7/2023,587.23,,
59936,Usman,28,26-35,Male,Sheikhupura,1,Chemical,87889,Toys,1,2/2/2024,177.07,,
73789,Ibrahim,52,51-55,Male,Sukkur,0,Healthcare,214,Books,9,11/30/2023,634.81,,
40545,Amna,30,26-35,Female,Multan,1,Retail,2215,Electronics,9,6/10/2024,365.43,,
93067,Ibrahim,27,26-35,Male,Gujranwala,1,Healthcare,92428,Clothing,7,4/11/2024,792.51,,
36973,Noor,55,51-55,Female,Sheikhupura,1,Food Processing,45857,Food,9,1/29/2024,512.65,,
83219,Sarah,25,18-25,Female,Mardan,0,Agriculture,1650,Clothing,2,1/30/2024,679.28,,
3532,Usman,22,18-25,Male,Sheikhupura,1,Chemical,13401,Food,5,11/19/2023,668.85,,
81166,Rehan,12,0-17,Male,Rahim Yar Khan,0,Banking,52489,Electronics,6,1/19/2024,546.86,,
54631,Zainab,76,55+,Female,Sukkur,0,Banking,22845,Clothing,5,4/2/2024,800.95,,
10815,Maryam,36,36-45,Female,Bahawalpur,1,Chemical,76467,Toys,6,10/9/2023,798,,
50927,Ayesha,28,26-35,Female,Mardan,1,Healthcare,90591,Books,1,4/18/2024,485.99,,
57151,Ahmed,47,46-50,Male,Hyderabad,0,IT Sector,1360,Electronics,5,12/4/2023,985.66,,
8234,Muhammad,27,26-35,Male,Bahawalpur,1,Food Processing,84998,Clothing,2,7/9/2024,76.68,,
6579,Yasir,46,46-50,Male,Rahim Yar Khan,0,Aviation,52753,Electronics,8,12/7/2023,631.42,,
33548,Omar,21,18-25,Male,Faisalabad,0,Govt,65261,Clothing,2,11/15/2023,907.66,,
912,Fatima,20,18-25,Female,Multan,0,Healthcare,92754,Books,4,1/24/2024,167.19,,
67396,Omar,20,18-25,Male,Peshawar,0,Healthcare,99243,Clothing,5,1/20/2024,741.15,,
9942,Yasir,83,55+,Male,Gujranwala,0,Healthcare,50994,Books,2,6/24/2024,305.58,,
55948,Sarah,47,46-50,Female,Sukkur,1,Healthcare,78452,Electronics,7,2/4/2024,153.78,,
93086,Zainab,32,26-35,Female,Hyderabad,0,Hospitality,7058,Food,3,5/11/2024,483.06,,
65270,Aisha,12,0-17,Female,Sukkur,0,Healthcare,12281,Toys,4,6/30/2024,945.6,,
3619,Noor,13,0-17,Female,Sukkur,0,Agriculture,28641,Toys,3,1/21/2024,316.83,,
98137,Noor,26,26-35,Female,Sargodha,1,IT Sector,36324,Electronics,6,9/30/2023,26.34,,
91512,Fatima,26,26-35,Female,Sargodha,1,Aviation,98534,Food,6,2/1/2024,25.4,,
26393,Ibrahim,33,26-35,Male,Abbottabad,1,Lawyer,72708,Electronics,9,12/2/2023,120.37,,
39349,Sana,33,26-35,Female,Sargodha,1,IT Sector,2032,Electronics,7,5/28/2024,796.91,,
84260,Maryam,49,46-50,Female,Faisalabad,0,Aviation,25957,Electronics,9,9/25/2023,711.19,,
88472,Ibrahim,49,46-50,Male,Islamabad,0,Aviation,8968,Books,10,7/26/2024,284.44,,
62126,Noor,55,51-55,Female,Hyderabad,1,Automobile,44836,Electronics,10,7/4/2024,493.04,,
32094,Fatima,29,26-35,Female,Rahim Yar Khan,0,IT Sector,32615,Toys,7,2/15/2024,972.13,,
76487,Ayesha,37,36-45,Female,Sargodha,0,Aviation,56168,Food,3,2/5/2024,567.9,,
60307,Ibrahim,30,26-35,Male,Bahawalpur,0,Retail,11920,Clothing,6,8/24/2023,611.3,,
28071,Sarah,45,36-45,Female,Abbottabad,1,Banking,44900,Toys,3,12/8/2023,347.07,,
57767,Hassan,33,26-35,Male,Rahim Yar Khan,1,Banking,28175,Books,3,10/12/2023,424.55,,
31810,Muhammad,75,55+,Male,Gujranwala,0,Healthcare,60533,Toys,1,2/5/2024,646.15,,
21330,Ibrahim,49,46-50,Male,Sukkur,0,IT Sector,13953,Toys,5,1/11/2024,648.47,,
10750,Ahmed,48,46-50,Male,Hyderabad,0,Healthcare,60180,Clothing,5,6/14/2024,566.24,,
